"Total Time, S","Cycle","Loop Counter #1","Loop Counter #2","Loop Counter #3","Step","Step Time, S","Current, A","Voltage, V","Power, W","Instantaneous Amps, A","Instantaneous Volts, V","Instantaneous Watts, W","Amp-Hours, AH","Watt-Hours, WH","Amp Hours Charge, AH","Amp Hours Discharge, AH","Watt Hours Charge, WH","Watt Hours Discharge, WH","User Variable #1","User Variable #2","User Variable #3","User Variable #4","User Variable #5","User Variable #6","User Variable #7","User Variable #8","Temperature A1, degC","Unassigned A1","Unassigned A2","Unassigned A3","Unassigned A4","Unassigned A5","Unassigned A6","Unassigned A7","Unassigned A8","Unassigned A9","Mode","Real Time","Data Acquisition Flag",
7828.620,1,1,1,1,4,2320.000,-19.3,3.172,-61,19.3,3.172,61,-12.43,-39.9,10.69,-12.43,35.62,-39.9,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 16:59:40, ,
7838.620,1,1,1,1,4,2330.000,-19.3,3.172,-61,19.3,3.172,61,-12.49,-40.07,10.69,-12.49,35.62,-40.07,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 16:59:50, ,
7848.620,1,1,1,1,4,2340.000,-19.3,3.171,-61,19.3,3.171,61,-12.54,-40.24,10.69,-12.54,35.62,-40.24,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:00:00, ,
7858.620,1,1,1,1,4,2350.000,-19.3,3.17,-61,19.3,3.17,61,-12.59,-40.41,10.69,-12.59,35.62,-40.41,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:00:10, ,
7868.620,1,1,1,1,4,2360.000,-19.3,3.169,-61,19.3,3.169,61,-12.65,-40.58,10.69,-12.65,35.62,-40.58,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:00:20, ,
7878.620,1,1,1,1,4,2370.000,-19.3,3.169,-61,19.3,3.169,61,-12.7,-40.74,10.69,-12.7,35.62,-40.74,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:00:30, ,
7888.620,1,1,1,1,4,2380.000,-19.3,3.168,-61,19.3,3.168,61,-12.75,-40.91,10.69,-12.75,35.62,-40.91,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:00:40, ,
7898.620,1,1,1,1,4,2390.000,-19.3,3.167,-61,19.3,3.166,61,-12.81,-41.08,10.69,-12.81,35.62,-41.08,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:00:50, ,
7908.620,1,1,1,1,4,2400.000,-19.3,3.166,-61,19.3,3.166,61,-12.86,-41.25,10.69,-12.86,35.62,-41.25,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:01:00, ,
7918.620,1,1,1,1,4,2410.000,-19.3,3.165,-61,19.3,3.165,61,-12.92,-41.42,10.69,-12.92,35.62,-41.42,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:01:10, ,
7928.620,1,1,1,1,4,2420.000,-19.3,3.164,-61,19.3,3.165,61,-12.97,-41.59,10.69,-12.97,35.62,-41.59,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:01:20, ,
7938.620,1,1,1,1,4,2430.000,-19.3,3.163,-61,19.3,3.163,61,-13.02,-41.76,10.69,-13.02,35.62,-41.76,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:01:30, ,
7948.620,1,1,1,1,4,2440.000,-19.3,3.163,-61,19.3,3.162,61,-13.08,-41.93,10.69,-13.08,35.62,-41.93,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:01:40, ,
7958.620,1,1,1,1,4,2450.000,-19.3,3.161,-61,19.3,3.161,61,-13.13,-42.1,10.69,-13.13,35.62,-42.1,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:01:50, ,
7968.620,1,1,1,1,4,2460.000,-19.3,3.16,-60,19.3,3.161,61,-13.18,-42.27,10.69,-13.18,35.62,-42.27,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:02:00, ,
7978.620,1,1,1,1,4,2470.000,-19.3,3.16,-60,19.3,3.16,60,-13.24,-42.44,10.69,-13.24,35.62,-42.44,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:02:10, ,
7988.620,1,1,1,1,4,2480.000,-19.3,3.159,-60,19.3,3.158,60,-13.29,-42.6,10.69,-13.29,35.62,-42.6,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:02:20, ,
7998.620,1,1,1,1,4,2490.000,-19.3,3.158,-60,19.3,3.158,60,-13.34,-42.77,10.69,-13.34,35.62,-42.77,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:02:30, ,
8008.620,1,1,1,1,4,2500.000,-19.3,3.157,-60,19.3,3.157,60,-13.4,-42.94,10.69,-13.4,35.62,-42.94,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:02:40, ,
8018.620,1,1,1,1,4,2510.000,-19.3,3.156,-60,19.3,3.155,60,-13.45,-43.1,10.69,-13.45,35.62,-43.1,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:02:50, ,
8028.620,1,1,1,1,4,2520.000,-19.3,3.155,-60,19.3,3.155,60,-13.5,-43.27,10.69,-13.5,35.62,-43.27,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:03:00, ,
8038.620,1,1,1,1,4,2530.000,-19.3,3.153,-60,19.3,3.153,60,-13.56,-43.44,10.69,-13.56,35.62,-43.44,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:03:10, ,
8048.620,1,1,1,1,4,2540.000,-19.3,3.152,-60,19.3,3.152,60,-13.61,-43.6,10.69,-13.61,35.62,-43.6,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:03:20, ,
8058.620,1,1,1,1,4,2550.000,-19.3,3.151,-60,19.3,3.151,60,-13.67,-43.77,10.69,-13.67,35.62,-43.77,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:03:30, ,
8068.620,1,1,1,1,4,2560.000,-19.3,3.15,-60,19.3,3.15,60,-13.72,-43.94,10.69,-13.72,35.62,-43.94,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:03:40, ,
8078.620,1,1,1,1,4,2570.000,-19.3,3.149,-60,19.3,3.149,60,-13.77,-44.1,10.69,-13.77,35.62,-44.1,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:03:50, ,
8088.620,1,1,1,1,4,2580.000,-19.3,3.148,-60,19.3,3.148,60,-13.83,-44.27,10.69,-13.83,35.62,-44.27,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:04:00, ,
8098.620,1,1,1,1,4,2590.000,-19.3,3.147,-60,19.3,3.147,60,-13.88,-44.44,10.69,-13.88,35.62,-44.44,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:04:10, ,
8108.620,1,1,1,1,4,2600.000,-19.3,3.146,-60,19.3,3.146,60,-13.93,-44.6,10.69,-13.93,35.62,-44.6,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:04:20, ,
8118.620,1,1,1,1,4,2610.000,-19.3,3.144,-60,19.3,3.144,60,-13.99,-44.77,10.69,-13.99,35.62,-44.77,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:04:30, ,
8128.620,1,1,1,1,4,2620.000,-19.3,3.143,-60,19.3,3.143,60,-14.04,-44.94,10.69,-14.04,35.62,-44.94,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:04:40, ,
8138.620,1,1,1,1,4,2630.000,-19.3,3.142,-60,19.3,3.142,60,-14.09,-45.1,10.69,-14.09,35.62,-45.1,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:04:50, ,
8148.620,1,1,1,1,4,2640.000,-19.3,3.14,-60,19.3,3.141,60,-14.15,-45.27,10.69,-14.15,35.62,-45.27,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:05:00, ,
8158.620,1,1,1,1,4,2650.000,-19.3,3.139,-60,19.3,3.139,60,-14.2,-45.44,10.69,-14.2,35.62,-45.44,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:05:10, ,
8168.620,1,1,1,1,4,2660.000,-19.3,3.138,-60,19.3,3.138,60,-14.26,-45.6,10.69,-14.26,35.62,-45.6,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:05:20, ,
8178.620,1,1,1,1,4,2670.000,-19.3,3.137,-60,19.3,3.136,60,-14.31,-45.77,10.69,-14.31,35.62,-45.77,0,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:05:30, ,
8188.620,1,1,1,1,4,2680.000,-19.3,3.135,-60,19.3,3.136,60,-14.36,-45.94,10.69,-14.36,35.62,-45.94,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:05:40, ,
8198.620,1,1,1,1,4,2690.000,-19.3,3.134,-60,19.3,3.134,60,-14.42,-46.1,10.69,-14.42,35.62,-46.1,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:05:50, ,
8208.620,1,1,1,1,4,2700.000,-19.3,3.133,-60,19.3,3.132,60,-14.47,-46.27,10.69,-14.47,35.62,-46.27,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:06:00, ,
8218.620,1,1,1,1,4,2710.000,-19.3,3.131,-60,19.3,3.131,60,-14.52,-46.44,10.69,-14.52,35.62,-46.44,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:06:10, ,
8228.620,1,1,1,1,4,2720.000,-19.3,3.13,-60,19.3,3.13,60,-14.58,-46.6,10.69,-14.58,35.62,-46.6,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:06:20, ,
8238.620,1,1,1,1,4,2730.000,-19.3,3.128,-60,19.3,3.129,60,-14.63,-46.77,10.69,-14.63,35.62,-46.77,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:06:30, ,
8248.620,1,1,1,1,4,2740.000,-19.3,3.127,-60,19.3,3.127,60,-14.68,-46.94,10.69,-14.68,35.62,-46.94,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:06:40, ,
8258.620,1,1,1,1,4,2750.000,-19.3,3.126,-60,19.3,3.125,60,-14.74,-47.1,10.69,-14.74,35.62,-47.1,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:06:50, ,
8268.620,1,1,1,1,4,2760.000,-19.3,3.124,-60,19.3,3.124,60,-14.79,-47.27,10.69,-14.79,35.62,-47.27,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:07:00, ,
8278.620,1,1,1,1,4,2770.000,-19.3,3.122,-60,19.3,3.122,60,-14.85,-47.44,10.69,-14.85,35.62,-47.44,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:07:10, ,
8288.620,1,1,1,1,4,2780.000,-19.3,3.121,-60,19.3,3.121,60,-14.9,-47.6,10.69,-14.9,35.62,-47.6,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:07:20, ,
8298.620,1,1,1,1,4,2790.000,-19.3,3.119,-60,19.3,3.119,60,-14.95,-47.77,10.69,-14.95,35.62,-47.77,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:07:30, ,
8308.620,1,1,1,1,4,2800.000,-19.3,3.118,-60,19.3,3.118,60,-15.01,-47.94,10.69,-15.01,35.62,-47.94,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:07:40, ,
8318.620,1,1,1,1,4,2810.000,-19.3,3.116,-60,19.3,3.116,60,-15.06,-48.1,10.69,-15.06,35.62,-48.1,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:07:50, ,
8328.620,1,1,1,1,4,2820.000,-19.3,3.114,-60,19.3,3.115,60,-15.11,-48.27,10.69,-15.11,35.62,-48.27,0,0,0,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:08:00, ,
8338.620,1,1,1,1,4,2830.000,-19.3,3.113,-60,19.3,3.113,60,-15.17,-48.44,10.69,-15.17,35.62,-48.44,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:08:10, ,
8348.620,1,1,1,1,4,2840.000,-19.3,3.111,-60,19.3,3.111,60,-15.22,-48.6,10.69,-15.22,35.62,-48.6,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:08:20, ,
8358.620,1,1,1,1,4,2850.000,-19.3,3.109,-60,19.3,3.109,60,-15.27,-48.77,10.69,-15.27,35.62,-48.77,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:08:30, ,
8368.620,1,1,1,1,4,2860.000,-19.3,3.107,-59,19.3,3.107,59,-15.33,-48.93,10.69,-15.33,35.62,-48.93,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:08:40, ,
8378.620,1,1,1,1,4,2870.000,-19.3,3.105,-59,19.3,3.105,59,-15.38,-49.1,10.69,-15.38,35.62,-49.1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:08:50, ,
8388.620,1,1,1,1,4,2880.000,-19.3,3.103,-59,19.3,3.103,59,-15.43,-49.26,10.69,-15.43,35.62,-49.26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:09:00, ,
8398.620,1,1,1,1,4,2890.000,-19.3,3.101,-59,19.3,3.101,59,-15.49,-49.43,10.69,-15.49,35.62,-49.43,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:09:10, ,
8408.620,1,1,1,1,4,2900.000,-19.3,3.1,-59,19.3,3.1,59,-15.54,-49.59,10.69,-15.54,35.62,-49.59,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:09:20, ,
8418.620,1,1,1,1,4,2910.000,-19.3,3.097,-59,19.3,3.097,59,-15.6,-49.75,10.69,-15.6,35.62,-49.75,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:09:30, ,
8428.620,1,1,1,1,4,2920.000,-19.3,3.095,-59,19.3,3.095,59,-15.65,-49.92,10.69,-15.65,35.62,-49.92,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:09:40, ,
8438.620,1,1,1,1,4,2930.000,-19.3,3.093,-59,19.3,3.093,59,-15.7,-50.08,10.69,-15.7,35.62,-50.08,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:09:50, ,
8448.620,1,1,1,1,4,2940.000,-19.3,3.091,-59,19.3,3.09,59,-15.76,-50.25,10.69,-15.76,35.62,-50.25,0,0,0,0,0,0,0,0,26.1,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:10:00, ,
8458.620,1,1,1,1,4,2950.000,-19.3,3.088,-59,19.3,3.088,59,-15.81,-50.41,10.69,-15.81,35.62,-50.41,0,0,0,0,0,0,0,0,26.1,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:10:10, ,
8468.620,1,1,1,1,4,2960.000,-19.3,3.086,-59,19.3,3.086,59,-15.86,-50.57,10.69,-15.86,35.62,-50.57,0,0,0,0,0,0,0,0,26.1,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:10:20, ,
8478.620,1,1,1,1,4,2970.000,-19.3,3.083,-59,19.3,3.083,59,-15.92,-50.74,10.69,-15.92,35.62,-50.74,0,0,0,0,0,0,0,0,26.1,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:10:30, ,
8488.620,1,1,1,1,4,2980.000,-19.3,3.081,-59,19.3,3.081,59,-15.97,-50.9,10.69,-15.97,35.62,-50.9,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:10:40, ,
8498.620,1,1,1,1,4,2990.000,-19.3,3.078,-59,19.3,3.078,59,-16.02,-51.06,10.69,-16.02,35.62,-51.06,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:10:50, ,
8508.620,1,1,1,1,4,3000.000,-19.3,3.075,-59,19.3,3.075,59,-16.08,-51.23,10.69,-16.08,35.62,-51.23,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:11:00, ,
8518.620,1,1,1,1,4,3010.000,-19.3,3.073,-59,19.3,3.073,59,-16.13,-51.39,10.69,-16.13,35.62,-51.39,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:11:10, ,
8528.620,1,1,1,1,4,3020.000,-19.3,3.07,-59,19.3,3.07,59,-16.19,-51.56,10.69,-16.19,35.62,-51.56,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:11:20, ,
8538.620,1,1,1,1,4,3030.000,-19.3,3.067,-59,19.3,3.067,59,-16.24,-51.72,10.69,-16.24,35.62,-51.72,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:11:30, ,
8548.620,1,1,1,1,4,3040.000,-19.3,3.064,-59,19.3,3.063,59,-16.29,-51.88,10.69,-16.29,35.62,-51.88,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:11:40, ,
8558.620,1,1,1,1,4,3050.000,-19.3,3.061,-59,19.3,3.061,59,-16.35,-52.05,10.69,-16.35,35.62,-52.05,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:11:50, ,
8568.620,1,1,1,1,4,3060.000,-19.3,3.057,-59,19.3,3.058,59,-16.4,-52.21,10.69,-16.4,35.62,-52.21,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:12:00, ,
8578.620,1,1,1,1,4,3070.000,-19.3,3.054,-58,19.3,3.054,58,-16.45,-52.37,10.69,-16.45,35.62,-52.37,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:12:10, ,
8588.620,1,1,1,1,4,3080.000,-19.3,3.051,-58,19.3,3.05,58,-16.51,-52.54,10.69,-16.51,35.62,-52.54,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:12:20, ,
8598.620,1,1,1,1,4,3090.000,-19.3,3.047,-58,19.3,3.047,58,-16.56,-52.7,10.69,-16.56,35.62,-52.7,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:12:30, ,
8608.620,1,1,1,1,4,3100.000,-19.3,3.043,-58,19.3,3.043,58,-16.61,-52.86,10.69,-16.61,35.62,-52.86,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:12:40, ,
8618.620,1,1,1,1,4,3110.000,-19.3,3.039,-58,19.3,3.039,58,-16.67,-53.02,10.69,-16.67,35.62,-53.02,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:12:50, ,
8628.620,1,1,1,1,4,3120.000,-19.3,3.036,-58,19.3,3.036,58,-16.72,-53.18,10.69,-16.72,35.62,-53.18,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:13:00, ,
8638.620,1,1,1,1,4,3130.000,-19.3,3.032,-58,19.3,3.032,58,-16.78,-53.34,10.69,-16.78,35.62,-53.34,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:13:10, ,
8648.620,1,1,1,1,4,3140.000,-19.3,3.027,-58,19.3,3.027,58,-16.83,-53.5,10.69,-16.83,35.62,-53.5,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:13:20, ,
8658.620,1,1,1,1,4,3150.000,-19.3,3.023,-58,19.3,3.023,58,-16.88,-53.66,10.69,-16.88,35.62,-53.66,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:13:30, ,
8668.620,1,1,1,1,4,3160.000,-19.3,3.019,-58,19.3,3.019,58,-16.94,-53.82,10.69,-16.94,35.62,-53.82,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:13:40, ,
8678.620,1,1,1,1,4,3170.000,-19.3,3.014,-58,19.3,3.014,58,-16.99,-53.99,10.69,-16.99,35.62,-53.99,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:13:50, ,
8688.620,1,1,1,1,4,3180.000,-19.3,3.009,-58,19.3,3.01,58,-17.04,-54.15,10.69,-17.04,35.62,-54.15,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:14:00, ,
8698.620,1,1,1,1,4,3190.000,-19.3,3.004,-57,19.3,3.004,57,-17.1,-54.31,10.69,-17.1,35.62,-54.31,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:14:10, ,
8708.620,1,1,1,1,4,3200.000,-19.3,2.999,-57,19.3,2.999,57,-17.15,-54.46,10.69,-17.15,35.62,-54.46,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:14:20, ,
8718.620,1,1,1,1,4,3210.000,-19.3,2.994,-57,19.3,2.994,57,-17.2,-54.62,10.69,-17.2,35.62,-54.62,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:14:30, ,
8728.620,1,1,1,1,4,3220.000,-19.3,2.989,-57,19.3,2.989,57,-17.26,-54.78,10.69,-17.26,35.62,-54.78,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:14:40, ,
8738.620,1,1,1,1,4,3230.000,-19.3,2.983,-57,19.3,2.983,57,-17.31,-54.94,10.69,-17.31,35.62,-54.94,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:14:50, ,
8748.620,1,1,1,1,4,3240.000,-19.3,2.977,-57,19.3,2.977,57,-17.36,-55.1,10.69,-17.36,35.62,-55.1,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:15:00, ,
8758.620,1,1,1,1,4,3250.000,-19.3,2.972,-57,19.3,2.972,57,-17.42,-55.26,10.69,-17.42,35.62,-55.26,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:15:10, ,
8768.620,1,1,1,1,4,3260.000,-19.3,2.965,-57,19.3,2.966,57,-17.47,-55.41,10.69,-17.47,35.62,-55.41,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:15:20, ,
8778.620,1,1,1,1,4,3270.000,-19.3,2.959,-57,19.3,2.959,57,-17.53,-55.57,10.69,-17.53,35.62,-55.57,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:15:30, ,
8788.620,1,1,1,1,4,3280.000,-19.3,2.953,-56,19.3,2.952,56,-17.58,-55.73,10.69,-17.58,35.62,-55.73,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:15:40, ,
8798.620,1,1,1,1,4,3290.000,-19.3,2.946,-56,19.3,2.946,56,-17.63,-55.89,10.69,-17.63,35.62,-55.89,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:15:51, ,
8808.620,1,1,1,1,4,3300.000,-19.3,2.94,-56,19.3,2.94,56,-17.69,-56.04,10.69,-17.69,35.62,-56.04,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:16:01, ,
8818.620,1,1,1,1,4,3310.000,-19.3,2.932,-56,19.3,2.932,56,-17.74,-56.2,10.69,-17.74,35.62,-56.2,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:16:11, ,
8828.620,1,1,1,1,4,3320.000,-19.3,2.925,-56,19.3,2.925,56,-17.79,-56.35,10.69,-17.79,35.62,-56.35,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:16:21, ,
8838.620,1,1,1,1,4,3330.000,-19.3,2.918,-56,19.3,2.918,56,-17.85,-56.51,10.69,-17.85,35.62,-56.51,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:16:31, ,
8848.620,1,1,1,1,4,3340.000,-19.3,2.91,-56,19.3,2.91,56,-17.9,-56.66,10.69,-17.9,35.62,-56.66,0,0,0,0,0,0,0,0,26.6,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:16:41, ,
8858.620,1,1,1,1,4,3350.000,-19.3,2.902,-56,19.3,2.902,56,-17.95,-56.82,10.69,-17.95,35.62,-56.82,0,0,0,0,0,0,0,0,26.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:16:51, ,
8868.620,1,1,1,1,4,3360.000,-19.3,2.895,-55,19.3,2.895,55,-18.01,-56.97,10.69,-18.01,35.62,-56.97,0,0,0,0,0,0,0,0,26.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:17:01, ,
8878.620,1,1,1,1,4,3370.000,-19.3,2.886,-55,19.3,2.886,55,-18.06,-57.13,10.69,-18.06,35.62,-57.13,0,0,0,0,0,0,0,0,26.7,0,0,0,0,0,0,0,0,0,DCHG,20/12/2021 17:17:11, ,
